100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0
100.0,100.0,100.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0
100.0,100.0,100.0,100.0,90.0,100.0,100.0,90.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,50.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,60.0,90.0
100.0,100.0,100.0,100.0,100.0,100.0,70.0,50.0,100.0,100.0
